;account_id;match_id;team_id;role;datetime;win;win_prob;prediction;isCorrect
1234;140153524;3119236752;5;5.0;15.04.2017 11:01:07;True;0.973789078015;True;True
1235;88553213;3119032036;726228;5.0;15.04.2017 09:00:20;True;0.922386282068;True;True
1236;88553213;3118949270;726228;5.0;15.04.2017 08:04:19;True;0.804429131413;True;True
1238;114239371;3117724659;3331948;5.0;14.04.2017 16:34:27;False;0.522169606314;True;False
1240;140153524;3117560428;5;5.0;14.04.2017 15:16:01;False;0.562895666787;True;False
1241;140153524;3117466119;5;5.0;14.04.2017 14:24:46;True;0.958719946867;True;True
1249;88553213;3115720297;726228;5.0;13.04.2017 16:09:05;True;0.86200641667;True;True
1251;140153524;3115552275;5;5.0;13.04.2017 14:40:22;False;0.031348303034;False;True
1258;140153524;3111761470;5;5.0;11.04.2017 13:55:30;True;0.982147602368;True;True
1259;89603649;3110234942;3326875;5.0;10.04.2017 16:52:18;True;0.657721357378;True;True
1261;89603649;3108002974;3326875;5.0;09.04.2017 14:07:13;False;0.0500723721021;False;True
1264;140153524;3107779938;5;5.0;09.04.2017 12:16:15;True;0.949546522276;True;True
1265;140153524;3107622917;5;5.0;09.04.2017 11:00:04;True;0.882554299662;True;True
1267;140153524;3107396330;5;5.0;09.04.2017 09:03:58;True;0.979651192288;True;True
1271;103940975;3105842270;2640025;5.0;08.04.2017 16:02:50;True;0.912051482197;True;True
1273;140153524;3105319047;5;5.0;08.04.2017 11:53:27;True;0.998054022939;True;True
1279;140153524;3103421920;5;5.0;07.04.2017 15:05:21;True;0.938216259066;True;True
1280;86772934;3103334763;3725701;5.0;07.04.2017 14:19:57;True;0.971003335444;True;True
1282;89598554;3102838959;1520578;5.0;07.04.2017 09:00:48;False;0.394128555754;False;True
1285;103940975;3100823212;2640025;5.0;06.04.2017 08:03:46;False;0.36283982796;False;True
1286;103940975;3100765591;2640025;5.0;06.04.2017 07:14:05;True;0.7514406626;True;True
1288;140153524;3095178259;5;5.0;03.04.2017 10:41:43;True;0.963280159111;True;True
1289;140153524;3095014807;5;5.0;03.04.2017 08:47:44;False;0.374243037819;False;True
1292;89603649;3093041474;3326875;5.0;02.04.2017 10:43:31;False;0.0616929923425;False;True
1293;89603649;3092888633;3326875;5.0;02.04.2017 09:20:07;False;0.0618940662483;False;True
1294;89603649;3091480186;3326875;5.0;01.04.2017 17:10:27;True;0.883391914123;True;True
1295;25907144;3091214026;39;5.0;01.04.2017 15:10:21;True;0.780055634795;True;True
1297;75750590;3085743196;2552670;5.0;29.03.2017 21:11:33;False;0.0539660789512;False;True
1299;82262664;3084344226;2163;5.0;29.03.2017 06:50:28;True;0.949426153332;True;True
1300;140153524;3084204099;5;5.0;29.03.2017 04:00:54;True;0.846457934157;True;True
1303;82262664;3083318471;2163;5.0;28.03.2017 16:15:05;True;0.975675002697;True;True
1304;140153524;3083141001;5;5.0;28.03.2017 14:43:48;True;0.928946511019;True;True
1307;82262664;3082689492;2163;5.0;28.03.2017 10:03:44;True;0.311017647942;False;False
1310;11550182;3081786452;2621843;5.0;27.03.2017 20:02:12;False;0.045555174257;False;True
1313;89603649;3080665877;3326875;5.0;27.03.2017 08:59:41;False;0.430905320381;False;True
1314;140153524;3080582346;5;5.0;27.03.2017 07:47:55;True;0.992390218852;True;True
1323;114239371;3072358982;3331948;5.0;23.03.2017 12:04:58;True;0.998935094839;True;True
1324;140153524;3072270553;5;5.0;23.03.2017 11:05:10;True;0.964270810221;True;True
1325;140153524;3070846051;5;5.0;22.03.2017 16:24:01;False;0.428991385957;False;True
1326;140153524;3068695712;5;5.0;21.03.2017 14:01:50;True;0.980305100234;True;True
1327;140153524;3068600874;5;5.0;21.03.2017 13:01:33;True;0.977332784939;True;True
1330;140153524;3065053271;5;5.0;19.03.2017 16:12:32;True;0.944401293582;True;True
1333;135384059;3064641857;726228;5.0;19.03.2017 13:04:28;True;0.991856089933;True;True
1336;114239371;3062778358;3331948;5.0;18.03.2017 17:38:28;False;0.413322000102;False;True
1338;114239371;3062585246;3331948;5.0;18.03.2017 16:17:21;False;0.71405210893;True;False
1345;114239371;3062112597;3331948;5.0;18.03.2017 12:40:21;True;0.965356164114;True;True
1346;114239371;3062019131;3331948;5.0;18.03.2017 11:51:30;False;0.0575082780743;False;True
1357;3916428;3053392686;111474;5.0;13.03.2017 19:05:42;True;0.686955268588;True;True
1359;91443418;3052509281;543897;5.0;13.03.2017 10:28:39;False;0.393990895244;False;True
1361;6922000;3051480772;1838315;5.0;12.03.2017 18:49:13;True;0.9828879969;True;True
1363;134556694;3050891873;1883502;5.0;12.03.2017 14:17:36;False;0.16903548766;False;True
1365;91443418;3050688922;543897;5.0;12.03.2017 12:37:30;True;0.623466676399;True;True
1368;91730177;3048653853;3963460;5.0;11.03.2017 16:03:18;False;0.293408577828;False;True
1369;89603649;3048088526;3326875;5.0;11.03.2017 11:30:49;True;0.495360837633;False;False
1371;49424504;3046431309;3152713;5.0;10.03.2017 16:29:08;False;0.301402472141;False;True
1373;3916428;3046341244;111474;5.0;10.03.2017 15:48:51;True;0.792583043876;True;True
1374;89603649;3046197499;3326875;5.0;10.03.2017 14:39:01;True;0.98443043466;True;True
1375;89603649;3045588750;3326875;5.0;10.03.2017 07:47:16;True;0.152738086883;False;False
1377;89603649;3031875960;3326875;5.0;03.03.2017 13:01:35;True;0.921092860732;True;True
1571;85805514;3139957604;2512249;5.0;25.04.2017 22:20:06;False;0.0806744638847;False;True
1575;102644565;3137907375;4253054;5.0;24.04.2017 18:27:40;False;0.0118250089349;False;True
